port_id,location,date,congestion_level,queue_time_hours
3,Singapore,2025-11-11,0.367,1.94
3,Singapore,2025-11-12,0.3395,5.67
3,Singapore,2025-11-13,0.3771,9.56
3,Singapore,2025-11-14,0.4884,4.57
3,Singapore,2025-11-15,0.4022,8.27
3,Singapore,2025-11-16,0.3756,2.48
3,Singapore,2025-11-17,0.3012,0.22
3,Singapore,2025-11-18,0.3195,0.55
3,Singapore,2025-11-19,0.4283,6.22
3,Singapore,2025-11-20,0.4948,4.89
3,Singapore,2025-11-21,0.5056,1.81
3,Singapore,2025-11-22,0.4813,4.92
3,Singapore,2025-11-23,0.4582,8.5
3,Singapore,2025-11-24,0.4816,3.3
3,Singapore,2025-11-25,0.4816,4.25
3,Singapore,2025-11-26,0.4583,5.31
3,Singapore,2025-11-27,0.459,0.55
3,Singapore,2025-11-28,0.4225,1.28
3,Singapore,2025-11-29,0.4549,14.89
3,Singapore,2025-11-30,0.4937,3.88
3,Singapore,2025-12-01,0.6798,8.46
3,Singapore,2025-12-02,0.6843,13.03
3,Singapore,2025-12-03,0.6493,11.96
3,Singapore,2025-12-04,0.7241,0.0
3,Singapore,2025-12-05,0.8081,24.35
3,Singapore,2025-12-06,0.7248,3.57
3,Singapore,2025-12-07,0.7988,22.91
3,Singapore,2025-12-08,0.8202,19.54
3,Singapore,2025-12-09,0.6947,8.85
3,Singapore,2025-12-10,0.6249,12.16
3,Singapore,2025-12-11,0.5699,8.23
3,Singapore,2025-12-12,0.678,10.88
3,Singapore,2025-12-13,0.6648,7.11
3,Singapore,2025-12-14,0.6486,10.26
3,Singapore,2025-12-15,0.6648,2.07
3,Singapore,2025-12-16,0.7615,5.47
3,Singapore,2025-12-17,0.7153,1.33
3,Singapore,2025-12-18,0.6621,13.81
3,Singapore,2025-12-19,0.7416,2.99
3,Singapore,2025-12-20,0.7202,6.06
3,Singapore,2025-12-21,0.7761,9.28
3,Singapore,2025-12-22,0.7557,20.3
3,Singapore,2025-12-23,0.7333,3.98
3,Singapore,2025-12-24,0.8108,5.03
3,Singapore,2025-12-25,0.7413,24.93
3,Singapore,2025-12-26,0.7985,18.22
3,Singapore,2025-12-27,0.6675,82.4
3,Singapore,2025-12-28,0.6893,10.91
3,Singapore,2025-12-29,0.6651,16.02
3,Singapore,2025-12-30,0.6961,0.8
3,Singapore,2025-12-31,0.6027,13.71
4,Los_Angeles,2023-01-01,0.4884,0.19
4,Los_Angeles,2023-01-02,0.4224,8.17
4,Los_Angeles,2023-01-03,0.4571,6.51
4,Los_Angeles,2023-01-04,0.4913,2.91
4,Los_Angeles,2023-01-05,0.6223,14.68
4,Los_Angeles,2023-01-06,0.6789,12.32
4,Los_Angeles,2023-01-07,0.7083,5.7
4,Los_Angeles,2023-01-08,0.567,3.24
4,Los_Angeles,2023-01-09,0.5583,0.86
4,Los_Angeles,2023-01-10,0.6711,10.14
4,Los_Angeles,2023-01-11,0.6977,21.44
4,Los_Angeles,2023-01-12,0.6959,45.16
4,Los_Angeles,2023-01-13,0.805,27.14
4,Los_Angeles,2023-01-14,0.7109,3.91
4,Los_Angeles,2023-01-15,0.7017,0.1
4,Los_Angeles,2023-01-16,0.7399,0.12
4,Los_Angeles,2023-01-17,0.6963,0.01
4,Los_Angeles,2023-01-18,0.5805,2.53
4,Los_Angeles,2023-01-19,0.6536,2.5
4,Los_Angeles,2023-01-20,0.664,9.48
4,Los_Angeles,2023-01-21,0.6641,33.28
4,Los_Angeles,2023-01-22,0.5962,10.36
4,Los_Angeles,2023-01-23,0.5743,12.86
4,Los_Angeles,2023-01-24,0.5384,3.46
4,Los_Angeles,2023-01-25,0.5131,0.63
4,Los_Angeles,2023-01-26,0.5716,0.33
4,Los_Angeles,2023-01-27,0.6091,3.97
4,Los_Angeles,2023-01-28,0.5295,0.69
4,Los_Angeles,2023-01-29,0.4287,22.11
4,Los_Angeles,2023-01-30,0.5265,8.83
4,Los_Angeles,2023-01-31,0.5789,13.06
4,Los_Angeles,2023-02-01,0.544,8.3
4,Los_Angeles,2023-02-02,0.4939,1.89
4,Los_Angeles,2023-02-03,0.5207,2.02
4,Los_Angeles,2023-02-04,0.5146,2.74
4,Los_Angeles,2023-02-05,0.5225,1.01
4,Los_Angeles,2023-02-06,0.6169,6.89
4,Los_Angeles,2023-02-07,0.655,8.96
4,Los_Angeles,2023-02-08,0.6813,1.56
4,Los_Angeles,2023-02-09,0.5915,4.54
4,Los_Angeles,2023-02-10,0.635,12.97
4,Los_Angeles,2023-02-11,0.6318,0.21
4,Los_Angeles,2023-02-12,0.532,4.87
4,Los_Angeles,2023-02-13,0.5386,5.31
4,Los_Angeles,2023-02-14,0.5566,13.52
4,Los_Angeles,2023-02-15,0.4577,7.23
4,Los_Angeles,2023-02-16,0.42,3.51
4,Los_Angeles,2023-02-17,0.4581,2.31
4,Los_Angeles,2023-02-18,0.4307,1.15
4,Los_Angeles,2023-02-19,0.4967,6.03
4,Los_Angeles,2023-02-20,0.5743,0.03
4,Los_Angeles,2023-02-21,0.4798,11.78
4,Los_Angeles,2023-02-22,0.4233,3.79
4,Los_Angeles,2023-02-23,0.4939,17.41
4,Los_Angeles,2023-02-24,0.5517,1.18
4,Los_Angeles,2023-02-25,0.3653,2.96
4,Los_Angeles,2023-02-26,0.4598,6.52
4,Los_Angeles,2023-02-27,0.4984,8.0
4,Los_Angeles,2023-02-28,0.4891,13.47
4,Los_Angeles,2023-03-01,0.4302,2.19
4,Los_Angeles,2023-03-02,0.5071,7.34
4,Los_Angeles,2023-03-03,0.5603,8.12
4,Los_Angeles,2023-03-04,0.5378,4.87
4,Los_Angeles,2023-03-05,0.3616,1.92
4,Los_Angeles,2023-03-06,0.3818,1.04
4,Los_Angeles,2023-03-07,0.3235,7.54
4,Los_Angeles,2023-03-08,0.314,0.53
4,Los_Angeles,2023-03-09,0.276,1.14
4,Los_Angeles,2023-03-10,0.3737,1.6
4,Los_Angeles,2023-03-11,0.4746,5.17
4,Los_Angeles,2023-03-12,0.4661,3.67
4,Los_Angeles,2023-03-13,0.4335,10.1
4,Los_Angeles,2023-03-14,0.4129,0.42
4,Los_Angeles,2023-03-15,0.3897,4.51
4,Los_Angeles,2023-03-16,0.4903,0.18
4,Los_Angeles,2023-03-17,0.5168,1.78
4,Los_Angeles,2023-03-18,0.5946,3.51
4,Los_Angeles,2023-03-19,0.4911,3.26
4,Los_Angeles,2023-03-20,0.5252,0.91
4,Los_Angeles,2023-03-21,0.4526,2.81
4,Los_Angeles,2023-03-22,0.4436,15.75
4,Los_Angeles,2023-03-23,0.4733,5.63
4,Los_Angeles,2023-03-24,0.409,3.07
4,Los_Angeles,2023-03-25,0.3799,0.96
4,Los_Angeles,2023-03-26,0.3757,1.08
4,Los_Angeles,2023-03-27,0.4346,1.32
4,Los_Angeles,2023-03-28,0.3422,0.84
4,Los_Angeles,2023-03-29,0.3785,6.84
4,Los_Angeles,2023-03-30,0.4126,7.93
4,Los_Angeles,2023-03-31,0.5056,10.56
4,Los_Angeles,2023-04-01,0.4022,5.28
4,Los_Angeles,2023-04-02,0.3875,11.85
4,Los_Angeles,2023-04-03,0.4327,6.26
4,Los_Angeles,2023-04-04,0.4448,4.72
4,Los_Angeles,2023-04-05,0.4484,1.37
4,Los_Angeles,2023-04-06,0.4139,3.13
4,Los_Angeles,2023-04-07,0.4529,2.24
4,Los_Angeles,2023-04-08,0.623,44.48
4,Los_Angeles,2023-04-09,0.6351,15.37
4,Los_Angeles,2023-04-10,0.5589,11.05
4,Los_Angeles,2023-04-11,0.6358,6.99
4,Los_Angeles,2023-04-12,0.7117,7.87
4,Los_Angeles,2023-04-13,0.7288,20.55
4,Los_Angeles,2023-04-14,0.8018,8.45
4,Los_Angeles,2023-04-15,0.8986,11.29
4,Los_Angeles,2023-04-16,0.8608,32.85
4,Los_Angeles,2023-04-17,0.9138,34.68
4,Los_Angeles,2023-04-18,0.9483,0.76
4,Los_Angeles,2023-04-19,0.8412,10.78
4,Los_Angeles,2023-04-20,0.8835,13.03
4,Los_Angeles,2023-04-21,0.8724,19.53
4,Los_Angeles,2023-04-22,0.8786,0.04
4,Los_Angeles,2023-04-23,0.8812,44.57
4,Los_Angeles,2023-04-24,0.8279,3.42
4,Los_Angeles,2023-04-25,0.8632,2.78
4,Los_Angeles,2023-04-26,0.7864,14.63
4,Los_Angeles,2023-04-27,0.7616,18.74
4,Los_Angeles,2023-04-28,0.803,11.51
4,Los_Angeles,2023-04-29,0.7938,0.53
4,Los_Angeles,2023-04-30,0.7174,4.76
4,Los_Angeles,2023-05-01,0.6472,2.66
4,Los_Angeles,2023-05-02,0.5728,2.17
4,Los_Angeles,2023-05-03,0.6003,4.12
4,Los_Angeles,2023-05-04,0.6133,4.1
4,Los_Angeles,2023-05-05,0.6107,21.0
4,Los_Angeles,2023-05-06,0.5764,11.96
4,Los_Angeles,2023-05-07,0.5414,8.36
4,Los_Angeles,2023-05-08,0.5039,3.86
4,Los_Angeles,2023-05-09,0.5512,3.9
4,Los_Angeles,2023-05-10,0.4715,1.25
4,Los_Angeles,2023-05-11,0.4752,3.58
4,Los_Angeles,2023-05-12,0.5774,7.49
4,Los_Angeles,2023-05-13,0.5587,0.36
4,Los_Angeles,2023-05-14,0.6395,12.17
4,Los_Angeles,2023-05-15,0.5915,1.69
4,Los_Angeles,2023-05-16,0.4937,14.17
4,Los_Angeles,2023-05-17,0.3491,4.58
4,Los_Angeles,2023-05-18,0.4054,0.47
4,Los_Angeles,2023-05-19,0.3213,5.88
4,Los_Angeles,2023-05-20,0.4309,5.72
4,Los_Angeles,2023-05-21,0.5361,16.05
4,Los_Angeles,2023-05-22,0.5806,6.29
4,Los_Angeles,2023-05-23,0.5152,9.37
4,Los_Angeles,2023-05-24,0.3948,5.21
4,Los_Angeles,2023-05-25,0.4242,3.14
4,Los_Angeles,2023-05-26,0.4551,13.49
4,Los_Angeles,2023-05-27,0.4673,7.3
4,Los_Angeles,2023-05-28,0.4962,4.71
4,Los_Angeles,2023-05-29,0.4638,1.67
4,Los_Angeles,2023-05-30,0.4479,7.22
4,Los_Angeles,2023-05-31,0.456,5.26
4,Los_Angeles,2023-06-01,0.5909,16.81
4,Los_Angeles,2023-06-02,0.6499,1.03
4,Los_Angeles,2023-06-03,0.6337,3.13
4,Los_Angeles,2023-06-04,0.5497,11.18
4,Los_Angeles,2023-06-05,0.6533,3.78
4,Los_Angeles,2023-06-06,0.7293,0.29
4,Los_Angeles,2023-06-07,0.6042,8.21
4,Los_Angeles,2023-06-08,0.4737,1.15
4,Los_Angeles,2023-06-09,0.5034,1.61
4,Los_Angeles,2023-06-10,0.4843,2.17
4,Los_Angeles,2023-06-11,0.5641,16.71
4,Los_Angeles,2023-06-12,0.5215,2.21
4,Los_Angeles,2023-06-13,0.455,13.83
4,Los_Angeles,2023-06-14,0.3616,1.06
4,Los_Angeles,2023-06-15,0.3109,0.17
4,Los_Angeles,2023-06-16,0.3662,0.12
4,Los_Angeles,2023-06-17,0.2838,3.16
4,Los_Angeles,2023-06-18,0.4968,0.45
4,Los_Angeles,2023-06-19,0.3788,3.67
4,Los_Angeles,2023-06-20,0.3534,7.1
4,Los_Angeles,2023-06-21,0.3776,0.39
4,Los_Angeles,2023-06-22,0.462,1.07
4,Los_Angeles,2023-06-23,0.4284,0.21
4,Los_Angeles,2023-06-24,0.319,3.76
4,Los_Angeles,2023-06-25,0.2719,1.4
4,Los_Angeles,2023-06-26,0.4421,13.91
4,Los_Angeles,2023-06-27,0.3193,0.29
4,Los_Angeles,2023-06-28,0.3964,3.74
4,Los_Angeles,2023-06-29,0.4188,0.12
4,Los_Angeles,2023-06-30,0.4753,0.34
4,Los_Angeles,2023-07-01,0.5431,4.78
4,Los_Angeles,2023-07-02,0.4859,3.74
4,Los_Angeles,2023-07-03,0.5791,4.88
4,Los_Angeles,2023-07-04,0.5719,1.04
4,Los_Angeles,2023-07-05,0.4772,2.72
4,Los_Angeles,2023-07-06,0.4671,8.08
4,Los_Angeles,2023-07-07,0.4913,0.09
4,Los_Angeles,2023-07-08,0.3381,2.7
4,Los_Angeles,2023-07-09,0.2915,3.2
4,Los_Angeles,2023-07-10,0.3785,3.21
4,Los_Angeles,2023-07-11,0.3947,0.99
4,Los_Angeles,2023-07-12,0.4632,10.18
4,Los_Angeles,2023-07-13,0.5376,15.79
4,Los_Angeles,2023-07-14,0.5024,3.72
4,Los_Angeles,2023-07-15,0.4506,9.36
4,Los_Angeles,2023-07-16,0.3549,15.01
4,Los_Angeles,2023-07-17,0.4357,2.02
4,Los_Angeles,2023-07-18,0.4034,0.99
4,Los_Angeles,2023-07-19,0.4778,0.95
4,Los_Angeles,2023-07-20,0.5355,0.11
4,Los_Angeles,2023-07-21,0.5836,29.49
4,Los_Angeles,2023-07-22,0.54,5.85
4,Los_Angeles,2023-07-23,0.5935,12.37
4,Los_Angeles,2023-07-24,0.615,4.98
4,Los_Angeles,2023-07-25,0.6084,12.44
4,Los_Angeles,2023-07-26,0.4721,8.17
4,Los_Angeles,2023-07-27,0.491,12.22
4,Los_Angeles,2023-07-28,0.5175,2.86
4,Los_Angeles,2023-07-29,0.5013,0.09
4,Los_Angeles,2023-07-30,0.4588,6.48
4,Los_Angeles,2023-07-31,0.4039,5.04
4,Los_Angeles,2023-08-01,0.4046,5.02
4,Los_Angeles,2023-08-02,0.2788,9.2
4,Los_Angeles,2023-08-03,0.2841,0.33
4,Los_Angeles,2023-08-04,0.2988,0.14
4,Los_Angeles,2023-08-05,0.3943,3.44
4,Los_Angeles,2023-08-06,0.512,7.84
4,Los_Angeles,2023-08-07,0.4519,6.52
4,Los_Angeles,2023-08-08,0.4974,15.27
4,Los_Angeles,2023-08-09,0.4504,3.34
4,Los_Angeles,2023-08-10,0.4204,1.27
4,Los_Angeles,2023-08-11,0.423,0.3
4,Los_Angeles,2023-08-12,0.5028,7.05
4,Los_Angeles,2023-08-13,0.4882,9.11
4,Los_Angeles,2023-08-14,0.5475,0.11
4,Los_Angeles,2023-08-15,0.4341,0.46
4,Los_Angeles,2023-08-16,0.3659,1.66
4,Los_Angeles,2023-08-17,0.3413,3.22
4,Los_Angeles,2023-08-18,0.383,1.84
4,Los_Angeles,2023-08-19,0.43,0.65
4,Los_Angeles,2023-08-20,0.3959,0.95
4,Los_Angeles,2023-08-21,0.5251,14.05
4,Los_Angeles,2023-08-22,0.4982,8.23
4,Los_Angeles,2023-08-23,0.4496,4.85
4,Los_Angeles,2023-08-24,0.5,23.72
4,Los_Angeles,2023-08-25,0.5651,13.95
4,Los_Angeles,2023-08-26,0.4421,3.51
4,Los_Angeles,2023-08-27,0.5368,14.69
4,Los_Angeles,2023-08-28,0.5323,5.73
4,Los_Angeles,2023-08-29,0.5079,0.74
4,Los_Angeles,2023-08-30,0.4467,2.4
4,Los_Angeles,2023-08-31,0.4197,7.31
4,Los_Angeles,2023-09-01,0.3487,10.44
4,Los_Angeles,2023-09-02,0.3769,1.34
4,Los_Angeles,2023-09-03,0.3459,1.8
4,Los_Angeles,2023-09-04,0.3778,8.36
4,Los_Angeles,2023-09-05,0.4437,13.55
4,Los_Angeles,2023-09-06,0.4697,7.01
4,Los_Angeles,2023-09-07,0.465,0.91
4,Los_Angeles,2023-09-08,0.6091,4.9
4,Los_Angeles,2023-09-09,0.5176,17.62
4,Los_Angeles,2023-09-10,0.5113,2.57
4,Los_Angeles,2023-09-11,0.618,4.76
4,Los_Angeles,2023-09-12,0.6872,13.56
4,Los_Angeles,2023-09-13,0.5677,0.12
4,Los_Angeles,2023-09-14,0.5073,1.83
4,Los_Angeles,2023-09-15,0.5966,5.41
4,Los_Angeles,2023-09-16,0.5488,2.04
4,Los_Angeles,2023-09-17,0.5383,9.57
4,Los_Angeles,2023-09-18,0.5365,4.0
4,Los_Angeles,2023-09-19,0.5233,5.86
4,Los_Angeles,2023-09-20,0.3049,1.72
4,Los_Angeles,2023-09-21,0.2973,1.77
4,Los_Angeles,2023-09-22,0.3401,3.7
4,Los_Angeles,2023-09-23,0.3245,4.41
4,Los_Angeles,2023-09-24,0.3448,1.59
4,Los_Angeles,2023-09-25,0.3164,1.56
4,Los_Angeles,2023-09-26,0.3475,0.32
4,Los_Angeles,2023-09-27,0.4575,8.92
4,Los_Angeles,2023-09-28,0.5329,1.0
4,Los_Angeles,2023-09-29,0.594,0.36
4,Los_Angeles,2023-09-30,0.5913,26.39
4,Los_Angeles,2023-10-01,0.5304,18.54
4,Los_Angeles,2023-10-02,0.5298,5.7
4,Los_Angeles,2023-10-03,0.5709,4.19
4,Los_Angeles,2023-10-04,0.5465,5.09
4,Los_Angeles,2023-10-05,0.6605,1.82
4,Los_Angeles,2023-10-06,0.5592,0.46
4,Los_Angeles,2023-10-07,0.5324,1.9
4,Los_Angeles,2023-10-08,0.4877,2.96
4,Los_Angeles,2023-10-09,0.5685,6.96
4,Los_Angeles,2023-10-10,0.6124,8.56
4,Los_Angeles,2023-10-11,0.5145,0.58
4,Los_Angeles,2023-10-12,0.4251,3.94
4,Los_Angeles,2023-10-13,0.4105,2.93
4,Los_Angeles,2023-10-14,0.447,3.33
4,Los_Angeles,2023-10-15,0.4724,0.67
4,Los_Angeles,2023-10-16,0.4106,0.98
4,Los_Angeles,2023-10-17,0.4318,2.99
4,Los_Angeles,2023-10-18,0.4423,3.42
4,Los_Angeles,2023-10-19,0.4385,0.37
4,Los_Angeles,2023-10-20,0.5041,4.15
4,Los_Angeles,2023-10-21,0.51,15.78
4,Los_Angeles,2023-10-22,0.5065,3.61
4,Los_Angeles,2023-10-23,0.6085,6.58
4,Los_Angeles,2023-10-24,0.68,36.87
4,Los_Angeles,2023-10-25,0.6267,13.4
4,Los_Angeles,2023-10-26,0.6005,2.25
4,Los_Angeles,2023-10-27,0.6515,7.56
4,Los_Angeles,2023-10-28,0.6149,1.09
4,Los_Angeles,2023-10-29,0.6357,1.05
4,Los_Angeles,2023-10-30,0.66,0.22
4,Los_Angeles,2023-10-31,0.6802,66.1
4,Los_Angeles,2023-11-01,0.6917,5.55
4,Los_Angeles,2023-11-02,0.6564,6.55
4,Los_Angeles,2023-11-03,0.7143,2.31
4,Los_Angeles,2023-11-04,0.7241,0.56
4,Los_Angeles,2023-11-05,0.8292,17.53
4,Los_Angeles,2023-11-06,0.7123,13.03
4,Los_Angeles,2023-11-07,0.7196,1.66
4,Los_Angeles,2023-11-08,0.7487,4.53
4,Los_Angeles,2023-11-09,0.8453,30.71
4,Los_Angeles,2023-11-10,0.7958,1.79
4,Los_Angeles,2023-11-11,0.7598,11.75
4,Los_Angeles,2023-11-12,0.6938,0.23
4,Los_Angeles,2023-11-13,0.81,23.8
4,Los_Angeles,2023-11-14,0.7195,16.12
4,Los_Angeles,2023-11-15,0.6566,7.59
4,Los_Angeles,2023-11-16,0.5433,13.26
4,Los_Angeles,2023-11-17,0.3932,0.85
4,Los_Angeles,2023-11-18,0.3993,8.81
4,Los_Angeles,2023-11-19,0.398,1.38
4,Los_Angeles,2023-11-20,0.4293,1.41
4,Los_Angeles,2023-11-21,0.4672,2.54
4,Los_Angeles,2023-11-22,0.5101,2.49
4,Los_Angeles,2023-11-23,0.4605,27.23
4,Los_Angeles,2023-11-24,0.4918,1.45
4,Los_Angeles,2023-11-25,0.4786,5.45
4,Los_Angeles,2023-11-26,0.4742,27.84
4,Los_Angeles,2023-11-27,0.5998,9.11
4,Los_Angeles,2023-11-28,0.6054,3.41
4,Los_Angeles,2023-11-29,0.6477,1.09
4,Los_Angeles,2023-11-30,0.6105,22.45
4,Los_Angeles,2023-12-01,0.5518,2.85
4,Los_Angeles,2023-12-02,0.6027,0.96
4,Los_Angeles,2023-12-03,0.6271,0.03
4,Los_Angeles,2023-12-04,0.6162,12.67
4,Los_Angeles,2023-12-05,0.5841,1.28
4,Los_Angeles,2023-12-06,0.5997,0.28
4,Los_Angeles,2023-12-07,0.6023,1.97
4,Los_Angeles,2023-12-08,0.6052,1.39
4,Los_Angeles,2023-12-09,0.5198,1.68
4,Los_Angeles,2023-12-10,0.6249,4.62
4,Los_Angeles,2023-12-11,0.6422,15.71
4,Los_Angeles,2023-12-12,0.687,4.28
4,Los_Angeles,2023-12-13,0.5104,1.0
4,Los_Angeles,2023-12-14,0.4279,13.35
4,Los_Angeles,2023-12-15,0.5255,0.1
4,Los_Angeles,2023-12-16,0.5041,8.21
4,Los_Angeles,2023-12-17,0.5597,1.01
4,Los_Angeles,2023-12-18,0.5499,3.78
4,Los_Angeles,2023-12-19,0.5288,31.99
4,Los_Angeles,2023-12-20,0.4726,8.33
4,Los_Angeles,2023-12-21,0.5274,10.76
4,Los_Angeles,2023-12-22,0.527,16.8
4,Los_Angeles,2023-12-23,0.5664,6.07
4,Los_Angeles,2023-12-24,0.6418,0.19
4,Los_Angeles,2023-12-25,0.6455,14.08
4,Los_Angeles,2023-12-26,0.6153,16.47
4,Los_Angeles,2023-12-27,0.5633,1.88
4,Los_Angeles,2023-12-28,0.6677,0.43
4,Los_Angeles,2023-12-29,0.6639,4.53
4,Los_Angeles,2023-12-30,0.6229,0.47
4,Los_Angeles,2023-12-31,0.5343,0.06
4,Los_Angeles,2024-01-01,0.5297,21.15
4,Los_Angeles,2024-01-02,0.4925,11.84
4,Los_Angeles,2024-01-03,0.5519,9.38
4,Los_Angeles,2024-01-04,0.5206,4.13
4,Los_Angeles,2024-01-05,0.5194,2.83
4,Los_Angeles,2024-01-06,0.5558,1.58
4,Los_Angeles,2024-01-07,0.5436,5.27
4,Los_Angeles,2024-01-08,0.5061,1.07
4,Los_Angeles,2024-01-09,0.5913,4.19
4,Los_Angeles,2024-01-10,0.54,0.46
4,Los_Angeles,2024-01-11,0.5451,18.06
4,Los_Angeles,2024-01-12,0.5894,6.67
4,Los_Angeles,2024-01-13,0.4393,9.18
4,Los_Angeles,2024-01-14,0.4199,4.5
4,Los_Angeles,2024-01-15,0.4269,7.46
4,Los_Angeles,2024-01-16,0.3573,5.2
4,Los_Angeles,2024-01-17,0.36,4.14
4,Los_Angeles,2024-01-18,0.3765,1.41
4,Los_Angeles,2024-01-19,0.4465,5.49
4,Los_Angeles,2024-01-20,0.4524,0.91
4,Los_Angeles,2024-01-21,0.448,2.46
4,Los_Angeles,2024-01-22,0.5831,3.38
4,Los_Angeles,2024-01-23,0.5449,14.46
4,Los_Angeles,2024-01-24,0.4316,7.97
4,Los_Angeles,2024-01-25,0.3838,1.66
4,Los_Angeles,2024-01-26,0.488,12.19
4,Los_Angeles,2024-01-27,0.4702,5.66
4,Los_Angeles,2024-01-28,0.4139,1.61
4,Los_Angeles,2024-01-29,0.5003,6.15
4,Los_Angeles,2024-01-30,0.5866,4.92
4,Los_Angeles,2024-01-31,0.5579,1.67
4,Los_Angeles,2024-02-01,0.5828,2.82
4,Los_Angeles,2024-02-02,0.6843,7.77
4,Los_Angeles,2024-02-03,0.7802,19.53
4,Los_Angeles,2024-02-04,0.7735,17.7
4,Los_Angeles,2024-02-05,0.7708,41.82
4,Los_Angeles,2024-02-06,0.7276,9.91
4,Los_Angeles,2024-02-07,0.5628,5.09
4,Los_Angeles,2024-02-08,0.4718,1.72
4,Los_Angeles,2024-02-09,0.5285,0.07
4,Los_Angeles,2024-02-10,0.6755,0.21
4,Los_Angeles,2024-02-11,0.6137,0.82
4,Los_Angeles,2024-02-12,0.6199,9.63
4,Los_Angeles,2024-02-13,0.6238,2.94
4,Los_Angeles,2024-02-14,0.6964,1.82
4,Los_Angeles,2024-02-15,0.6163,1.72
4,Los_Angeles,2024-02-16,0.5989,36.11
4,Los_Angeles,2024-02-17,0.5819,1.42
4,Los_Angeles,2024-02-18,0.5747,8.4
4,Los_Angeles,2024-02-19,0.612,0.12
4,Los_Angeles,2024-02-20,0.616,17.64
4,Los_Angeles,2024-02-21,0.6317,4.29
4,Los_Angeles,2024-02-22,0.631,8.47
4,Los_Angeles,2024-02-23,0.6403,19.5
4,Los_Angeles,2024-02-24,0.536,10.63
4,Los_Angeles,2024-02-25,0.4489,0.23
4,Los_Angeles,2024-02-26,0.4457,4.48
4,Los_Angeles,2024-02-27,0.5156,6.1
4,Los_Angeles,2024-02-28,0.5944,25.29
4,Los_Angeles,2024-02-29,0.4982,0.17
4,Los_Angeles,2024-03-01,0.5809,0.09
4,Los_Angeles,2024-03-02,0.4725,1.1
4,Los_Angeles,2024-03-03,0.5086,9.83
4,Los_Angeles,2024-03-04,0.5168,6.89
4,Los_Angeles,2024-03-05,0.3823,12.11
4,Los_Angeles,2024-03-06,0.3318,1.06
4,Los_Angeles,2024-03-07,0.3125,1.31
4,Los_Angeles,2024-03-08,0.3876,0.58
4,Los_Angeles,2024-03-09,0.3945,6.6
4,Los_Angeles,2024-03-10,0.396,6.89
4,Los_Angeles,2024-03-11,0.4275,0.39
4,Los_Angeles,2024-03-12,0.4917,4.19
4,Los_Angeles,2024-03-13,0.4285,21.81
4,Los_Angeles,2024-03-14,0.4646,1.02
4,Los_Angeles,2024-03-15,0.6385,0.5
4,Los_Angeles,2024-03-16,0.6501,6.82
4,Los_Angeles,2024-03-17,0.6582,2.56
4,Los_Angeles,2024-03-18,0.6354,0.96
4,Los_Angeles,2024-03-19,0.7371,3.8
4,Los_Angeles,2024-03-20,0.6565,5.12
4,Los_Angeles,2024-03-21,0.6282,1.22
4,Los_Angeles,2024-03-22,0.5073,1.04
4,Los_Angeles,2024-03-23,0.4624,1.86
4,Los_Angeles,2024-03-24,0.5075,13.89
4,Los_Angeles,2024-03-25,0.5336,1.96
4,Los_Angeles,2024-03-26,0.5875,12.86
4,Los_Angeles,2024-03-27,0.5843,31.81
4,Los_Angeles,2024-03-28,0.5986,0.67
4,Los_Angeles,2024-03-29,0.6714,4.82
4,Los_Angeles,2024-03-30,0.5507,0.58
4,Los_Angeles,2024-03-31,0.5898,6.91
4,Los_Angeles,2024-04-01,0.5914,0.19
4,Los_Angeles,2024-04-02,0.546,0.19
4,Los_Angeles,2024-04-03,0.4704,9.01
4,Los_Angeles,2024-04-04,0.4955,6.01
4,Los_Angeles,2024-04-05,0.5284,7.21
4,Los_Angeles,2024-04-06,0.5701,1.99
4,Los_Angeles,2024-04-07,0.4634,0.44
4,Los_Angeles,2024-04-08,0.5652,17.48
4,Los_Angeles,2024-04-09,0.5822,7.53
4,Los_Angeles,2024-04-10,0.5135,1.19
4,Los_Angeles,2024-04-11,0.5662,2.5
4,Los_Angeles,2024-04-12,0.6057,2.13
4,Los_Angeles,2024-04-13,0.5102,2.04
4,Los_Angeles,2024-04-14,0.513,0.05
4,Los_Angeles,2024-04-15,0.3934,9.26
4,Los_Angeles,2024-04-16,0.4405,3.23
4,Los_Angeles,2024-04-17,0.4011,0.89
4,Los_Angeles,2024-04-18,0.3064,0.58
4,Los_Angeles,2024-04-19,0.2109,1.88
4,Los_Angeles,2024-04-20,0.2568,0.05
4,Los_Angeles,2024-04-21,0.271,2.43
4,Los_Angeles,2024-04-22,0.3115,1.25
4,Los_Angeles,2024-04-23,0.342,11.52
4,Los_Angeles,2024-04-24,0.3544,2.94
4,Los_Angeles,2024-04-25,0.409,5.25
4,Los_Angeles,2024-04-26,0.442,6.85
4,Los_Angeles,2024-04-27,0.4134,6.83
4,Los_Angeles,2024-04-28,0.3892,13.51
4,Los_Angeles,2024-04-29,0.4482,9.01
4,Los_Angeles,2024-04-30,0.475,1.2
4,Los_Angeles,2024-05-01,0.4352,0.77
4,Los_Angeles,2024-05-02,0.4069,0.72
4,Los_Angeles,2024-05-03,0.4568,9.91
4,Los_Angeles,2024-05-04,0.4743,11.7
4,Los_Angeles,2024-05-05,0.4141,8.28
4,Los_Angeles,2024-05-06,0.3808,0.4
4,Los_Angeles,2024-05-07,0.3911,1.75
4,Los_Angeles,2024-05-08,0.4256,8.81
